debugD3KZJJ:debugP64UGK,15,1649943530874,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""indexOf"": 6, ""action"": ""FinishInstructions"", ""viewTime"": 1065}"
debugUEPEPG:debugSYH5ZZ,0,1649946070726,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""]}"
debugUEPEPG:debugSYH5ZZ,1,1649946072306,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""viewTime"": 1577}"
debugUEPEPG:debugSYH5ZZ,2,1649946072982,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""viewTime"": 674}"
debugUEPEPG:debugSYH5ZZ,3,1649946075944,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""viewTime"": 2960}"
debugUEPEPG:debugSYH5ZZ,4,1649946083281,"{""action"": ""NextPage"", ""indexOf"": 3, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_5.html"", ""viewTime"": 7334}"
debugUEPEPG:debugSYH5ZZ,5,1649946086477,"{""action"": ""NextPage"", ""indexOf"": 4, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_6c.html"", ""viewTime"": 3194}"
debugUEPEPG:debugSYH5ZZ,6,1649946089083,"{""action"": ""FinishInstructions"", ""indexOf"": 5, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_8.html"", ""viewTime"": 2605}"
debugUEPEPG:debugSYH5ZZ,7,1649946119096,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct_1.html"", ""instructions/instruct_2.html"", ""instructions/instruct_4f.html"", ""instructions/instruct_5.html"", ""instructions/instruct_6c.html"", ""instructions/instruct_8.html""]}"
debugUEPEPG:debugSYH5ZZ,8,1649946119830,"{""action"": ""NextPage"", ""indexOf"": 0, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_1.html"", ""viewTime"": 732}"
debugUEPEPG:debugSYH5ZZ,9,1649946121075,"{""action"": ""NextPage"", ""indexOf"": 1, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_2.html"", ""viewTime"": 1243}"
debugUEPEPG:debugSYH5ZZ,10,1649946121893,"{""action"": ""NextPage"", ""indexOf"": 2, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct_4f.html"", ""viewTime"": 816}"
